56.0 0.8 1103.0 57
73.0 0.9 1112.25 60
159.0 2.0 845.5 200
203.0 3.0 704.0 451
211.0 3.1 719.5 422
-200.0 -200.0 785.25 -200
-200.0 -200.0 781.0 -200
-200.0 -200.0 781.0 -200
-200.0 -200.0 866.25 -200
-200.0 -200.0 914.75 -200
-200.0 -200.0 882.25 -200
-200.0 -200.0 834.0 -200
-200.0 -200.0 812.25 -200
-200.0 -200.0 764.0 -200
-200.0 -200.0 625.0 -200
-200.0 -200.0 736.25 -200
-200.0 -200.0 873.0 -200
-200.0 -200.0 761.75 -200
-200.0 -200.0 847.0 -200
-200.0 -200.0 884.0 -200
-200.0 -200.0 928.5 -200
-200.0 -200.0 979.75 -200
-200.0 -200.0 965.0 -200
-200.0 -200.0 1089.5 -200
-200.0 -200.0 1171.25 -200
-200.0 -200.0 1019.75 -200
-200.0 -200.0 1110.25 -200
-200.0 -200.0 1063.25 -200
-200.0 -200.0 867.75 -200
-200.0 -200.0 846.25 -200
-200.0 -200.0 906.0 -200
-200.0 -200.0 895.0 -200
-200.0 -200.0 968.75 -200
-200.0 -200.0 1057.25 -200
-200.0 -200.0 863.0 -200
-200.0 -200.0 840.75 -200
-200.0 -200.0 844.5 -200
-200.0 -200.0 838.25 -200
-200.0 -200.0 754.75 -200
-200.0 -200.0 829.5 -200
-200.0 -200.0 989.0 -200
-200.0 -200.0 909.0 -200
-200.0 -200.0 929.5 -200
-200.0 -200.0 1007.0 -200
-200.0 -200.0 1238.75 -200
-200.0 -200.0 1233.25 -200
-200.0 -200.0 1456.0 -200
-200.0 -200.0 1536.25 -200
-200.0 -200.0 1175.0 -200
-200.0 -200.0 945.0 -200
-200.0 -200.0 767.0 -200
-200.0 -200.0 569.75 -200
-200.0 -200.0 646.5 -200
236.0 3.1 702.5 424
228.0 3.0 713.25 339
206.0 3.2 683.5 445
188.0 3.1 681.5 535
158.0 2.5 732.5 278
124.0 2.1 803.25 256
98.0 2.0 832.0 245
160.0 3.2 677.75 458
194.0 4.1 631.0 710
174.0 3.9 650.75 678
157.0 3.1 742.25 436
109.0 2.0 851.75 178
85.0 1.7 883.75 160
90.0 1.6 889.75 177
61.0 1.0 1065.25 101
36.0 0.8 1187.5 66
25.0 0.5 1357.3333333333 40
-200.0 0.5 1267.25 54
24.0 0.5 1303.0 39
73.0 0.8 1141.0 62
164.0 1.7 879.75 120
329.0 4.5 594.25 599
302.0 6.2 493.75 1084
256.0 4.4 588.0 776
182.0 2.9 707.0 470
105.0 1.6 881.0 169
136.0 2.6 715.0 304
167.0 2.9 755.25 405
166.0 2.5 811.25 297
115.0 1.9 871.5 220
109.0 1.9 849.25 226
143.0 2.7 759.5 456
159.0 3.0 727.75 470
181.0 3.3 725.75 503
178.0 3.2 724.0 459
91.0 1.8 895.75 227
76.0 1.3 996.25 152
66.0 1.1 1053.25 94
56.0 0.9 1127.25 93
35.0 0.7 1307.5 49
21.0 0.4 1475.25 30
-200.0 0.3 1749.0 30
12.0 0.3 1826.25 30
22.0 0.3 1704.75 32
55.0 0.8 1257.0 59
152.0 2.8 776.75 277
153.0 3.1 715.5 454
152.0 2.3 865.25 211
112.0 1.6 910.5 196
119.0 1.5 991.25 110
122.0 1.6 937.25 164
115.0 1.8 883.0 151
84.0 1.4 1030.25 112
146.0 1.9 926.75 117
65.0 1.2 1037.75 120
120.0 2.3 846.5 251
185.0 3.3 799.25 435
157.0 3.1 774.25 345
174.0 3.3 875.75 343
62.0 1.2 1234.75 62
81.0 1.3 1152.75 70
118.0 1.9 956.75 114
95.0 1.4 1073.5 88
84.0 1.5 1015.5 95
56.0 1.1 1086.75 83
-200.0 0.8 1183.0 63
43.0 -200.0 1366.0 38
69.0 0.8 1290.75 68
74.0 1.1 1168.75 59
161.0 2.6 820.25 226
308.0 5.1 596.25 802
300.0 4.2 675.5 585
189.0 2.6 813.25 324
164.0 2.4 818.25 308
122.0 2.1 864.75 238
166.0 2.6 816.0 301
181.0 2.8 844.75 294
127.0 2.5 855.5 353
106.0 1.9 887.5 209
192.0 3.6 722.66666666667 538
241.0 4.6 646.25 808
326.0 6.3 579.0 974
232.0 4.3 745.75 544
92.0 1.6 967.5 138
95.0 1.4 993.0 92
129.0 2.0 -200.0 137
154.0 2.4 -200.0 189
118.0 1.8 -200.0 159
69.0 1.0 -200.0 80
-200.0 1.0 -200.0 66
97.0 1.0 -200.0 87
145.0 0.9 -200.0 79
169.0 1.5 -200.0 150
250.0 2.6 -200.0 196
215.0 2.9 -200.0 299
237.0 2.7 -200.0 254
190.0 2.4 -200.0 226
219.0 2.6 -200.0 262
294.0 4.1 -200.0 505
253.0 4.3 -200.0 512
176.0 2.2 -200.0 159
243.0 3.4 -200.0 337
214.0 3.6 -200.0 357
141.0 2.5 -200.0 194
166.0 2.8 -200.0 278
197.0 3.4 -200.0 303
191.0 3.0 -200.0 234
159.0 2.1 -200.0 128
175.0 2.4 -200.0 160
157.0 2.3 866.0 169
83.0 1.3 1013.75 77
118.0 1.7 929.0 98
101.0 1.7 951.25 102
-200.0 1.0 1142.0 65
46.0 0.8 1163.0 69
81.0 1.0 1120.5 89
112.0 1.4 987.75 134
150.0 1.7 894.5 157
138.0 2.0 837.25 167
124.0 2.0 868.75 157
124.0 1.9 897.25 172
115.0 2.1 970.5 114
101.0 1.8 972.75 166
90.0 1.5 1053.5 94
90.0 1.3 1152.0 108
89.0 1.4 1055.0 98
92.0 1.5 1083.5 132
103.0 1.7 1027.25 144
122.0 2.0 949.0 165
159.0 2.5 871.25 210
172.0 2.4 861.0 277
125.0 2.0 916.0 168
187.0 2.9 811.5 248
174.0 2.5 843.5 235
75.0 1.4 1046.5 84
48.0 1.2 1143.75 75
61.0 1.0 1159.75 62
-200.0 1.0 1161.5 66
38.0 -200.0 1224.0 49
38.0 0.7 1244.25 38
41.0 0.8 1259.0 44
51.0 0.9 1240.25 60
61.0 1.1 1196.3333333333 88
47.0 1.0 1176.75 70
87.0 1.6 1040.0 94
107.0 1.8 1013.5 126
161.0 2.6 968.75 181
61.0 1.1 1209.0 66
26.0 0.6 1452.25 54
42.0 0.9 1408.5 48
55.0 1.0 1347.5 66
65.0 1.2 1298.75 65
75.0 1.4 1224.75 68
93.0 2.0 1078.75 118
63.0 1.1 1219.75 65
60.0 1.1 1222.5 63
63.0 1.1 1271.5 61
66.0 1.1 1256.25 63
41.0 0.7 1473.75 31
42.0 0.6 1614.75 29
36.0 0.7 1447.5 34
-200.0 0.6 1451.75 34
16.0 0.3 1821.5 9
16.0 0.3 1923.25 14
33.0 0.4 1755.5 23
39.0 0.5 1613.0 36
45.0 0.6 1452.75 39
63.0 0.8 1267.5 38
71.0 1.0 1209.5 55
104.0 1.3 1105.0 75
85.0 1.1 1201.25 64
53.0 0.6 1414.5 39
58.0 0.7 1414.5 42
89.0 1.2 1188.5 78
96.0 1.4 1221.75 69
88.0 1.2 1196.5 67
100.0 1.3 1149.25 83
127.0 1.8 1065.0 79
88.0 1.2 1176.0 68
66.0 0.8 1269.25 56
61.0 0.8 1270.75 49
54.0 0.8 1321.75 56
46.0 0.7 1367.5 48
25.0 0.5 1498.5 27
18.0 0.3 1580.75 29
-200.0 0.4 1481.5 32
21.0 0.3 1565.25 47
76.0 0.7 1250.75 66
149.0 1.6 960.25 163
328.0 3.9 667.25 524
282.0 4.5 620.25 657
206.0 2.7 796.5 324
133.0 1.6 955.5 144
137.0 1.6 934.0 135
116.0 1.6 971.75 140
112.0 1.5 993.75 141
128.0 1.8 934.5 181
145.0 2.1 877.0 227
110.0 1.7 919.75 149
184.0 3.0 755.25 425
243.0 4.6 629.5 669
259.0 5.0 630.75 680
205.0 3.5 726.0 446
144.0 2.1 844.5 205
152.0 2.1 842.75 194
108.0 1.5 925.25 115
64.0 1.1 1032.0 74
73.0 0.9 1085.75 85
47.0 0.7 1206.75 66
-200.0 0.4 1325.25 60
45.0 -200.0 1349.25 40
79.0 0.9 1190.75 47
113.0 1.6 947.0 116
263.0 3.9 669.0 478
275.0 5.0 568.5 836
263.0 4.3 659.25 655
183.0 2.7 779.75 312
147.0 2.1 882.25 195
132.0 2.1 858.75 238
-200.0 -200.0 877.25 -200
-200.0 -200.0 787.75 -200
-200.0 -200.0 790.25 -200
-200.0 -200.0 895.25 -200
-200.0 -200.0 826.0 -200
-200.0 -200.0 799.0 -200
-200.0 -200.0 788.5 -200
-200.0 -200.0 675.25 -200
-200.0 -200.0 730.0 -200
-200.0 -200.0 870.25 -200
-200.0 -200.0 963.75 -200
-200.0 -200.0 1033.75 -200
-200.0 -200.0 1162.5 -200
-200.0 -200.0 1242.75 -200
-200.0 -200.0 1330.75 -200
-200.0 -200.0 1416.25 -200
-200.0 -200.0 1255.0 -200
-200.0 -200.0 905.75 -200
-200.0 -200.0 624.75 -200
-200.0 -200.0 608.75 -200
309.0 3.9 633.25 536
327.0 3.8 661.25 481
299.0 3.8 660.5 460
257.0 3.9 689.25 597
195.0 3.5 708.75 465
231.0 4.0 680.75 542
170.0 3.0 748.25 437
192.0 3.1 746.25 383
251.0 5.2 593.5 778
289.0 5.9 533.0 926
351.0 7.3 482.0 1189
319.0 6.1 552.5 824
264.0 4.6 587.25 660
144.0 2.5 802.25 203
119.0 2.2 877.25 136
120.0 2.0 881.75 114
96.0 1.9 886.75 110
77.0 1.6 899.0 127
-200.0 1.0 1159.0 68
63.0 1.0 1029.5 70
97.0 1.2 941.0 93
180.0 2.0 777.5 179
352.0 4.5 579.0 523
279.0 4.1 636.0 546
186.0 2.6 827.25 251
169.0 2.3 822.5 222
172.0 2.6 780.75 212
127.0 2.4 802.0 263
230.0 4.3 652.75 535
280.0 4.6 612.5 609
242.0 4.0 650.33333333333 449
250.0 4.7 649.25 536
309.0 5.7 581.75 743
270.0 5.2 626.75 575
323.0 6.4 560.0 783
307.0 6.0 627.25 706
224.0 3.4 736.75 299
166.0 2.7 803.0 159
171.0 3.1 794.25 171
169.0 2.6 845.5 162
120.0 2.2 868.5 111
103.0 1.9 886.75 134
-200.0 -200.0 958.25 -200
-200.0 -200.0 1157.75 -200
-200.0 -200.0 1055.0 -200
-200.0 -200.0 1001.75 -200
-200.0 -200.0 904.75 -200
-200.0 -200.0 848.5 -200
-200.0 -200.0 911.25 -200
-200.0 -200.0 837.5 -200
-200.0 -200.0 968.75 -200
-200.0 -200.0 1053.75 -200
-200.0 -200.0 938.75 -200
-200.0 -200.0 1130.25 -200
-200.0 -200.0 1054.25 -200
-200.0 -200.0 1032.75 -200
-200.0 -200.0 1042.75 -200
-200.0 -200.0 1014.0 -200
-200.0 -200.0 908.5 -200
-200.0 -200.0 899.75 -200
-200.0 -200.0 1022.0 -200
-200.0 -200.0 918.75 -200
-200.0 -200.0 797.5 -200
-200.0 -200.0 897.0 -200
-200.0 -200.0 941.5 -200
-200.0 -200.0 982.25 -200
-200.0 -200.0 988.0 -200
-200.0 -200.0 1143.75 -200
-200.0 -200.0 1308.5 -200
-200.0 -200.0 1267.75 -200
-200.0 -200.0 1266.0 -200
-200.0 -200.0 1154.25 -200
-200.0 -200.0 1052.0 -200
-200.0 -200.0 900.75 -200
-200.0 -200.0 872.75 -200
-200.0 -200.0 980.25 -200
-200.0 -200.0 1136.25 -200
-200.0 -200.0 1139.5 -200
-200.0 -200.0 928.5 -200
